Date/Time,HPWHSCHEDULEDTANK_UNIT1:Water Heater Use Side Inlet Temperature [C](Hourly),HPWHSCHEDULEDTANK_UNIT1:Water Heater Use Side Outlet Temperature [C](Hourly),HPWHSCHEDULEDTANK_UNIT1:Water Heater Source Side Inlet Temperature [C](Hourly),HPWHSCHEDULEDTANK_UNIT1:Water Heater Source Side Outlet Temperature [C](Hourly),HPWHSCHEDULEDTANK_UNIT1:Water Heater Electricity Rate [W](Hourly),HPWHSCHEDULEDTANK_UNIT1:Water Heater Water Volume Flow Rate [m3/s](Hourly) 
 06/24  22:00:00,48.8888888888889,59.55258418136592,59.55258418136592,59.55258418136592,0.0,0.0 
 06/24  23:00:00,48.8888888888889,59.368911045623804,59.368911045623804,59.368911045623804,0.0,0.0 
 06/24  24:00:00,48.8888888888889,59.186098698348175,59.186098698348175,59.186098698348175,0.0,0.0 
 06/25  01:00:00,48.8888888888889,59.00414296257629,59.00414296257629,59.00414296257629,0.0,0.0 
 06/25  02:00:00,48.8888888888889,58.823039156088115,58.823039156088115,58.823039156088115,0.0,0.0 
 06/25  03:00:00,48.8888888888889,58.64278344351501,58.64278344351501,58.64278344351501,0.0,0.0 
 06/25  04:00:00,48.8888888888889,58.463372004014374,58.463372004014374,58.463372004014374,0.0,0.0 
 06/25  05:00:00,48.8888888888889,58.28480075855841,58.28480075855841,58.28480075855841,0.0,0.0 
 06/25  06:00:00,48.8888888888889,58.107065648930416,58.107065648930416,58.107065648930416,0.0,0.0 
 06/25  07:00:00,48.8888888888889,59.67369165498377,61.5407683407201,59.67369165498377,0.0,0.0 
 06/25  08:00:00,48.88888888888889,59.79111242066403,59.79111242066403,59.79111242066403,0.0,0.0 
 06/25  09:00:00,48.88888888888889,59.60632151482704,59.60632151482704,59.60632151482704,0.0,0.0 
 06/25  10:00:00,48.88888888888889,59.42239680334323,59.42239680334323,59.42239680334323,0.0,0.0 
 06/25  11:00:00,48.88888888888889,59.239334094750575,59.239334094750575,59.239334094750575,0.0,0.0 
 06/25  12:00:00,48.8888888888889,59.05712908694676,59.05712908694676,59.05712908694676,0.0,0.0 
 06/25  13:00:00,48.8888888888889,58.87577753525662,58.87577753525662,58.87577753525662,0.0,0.0 
 06/25  14:00:00,48.8888888888889,58.69527491697449,58.69527491697449,58.69527491697449,0.0,0.0 
 06/25  15:00:00,48.8888888888889,58.51561763335923,58.51561763335923,58.51561763335923,0.0,0.0 
 06/25  16:00:00,48.8888888888889,58.33680173146167,58.33680173146167,58.33680173146167,0.0,0.0 
 06/25  17:00:00,48.8888888888889,58.15882315963749,58.15882315963749,58.15882315963749,0.0,0.0 
 06/25  18:00:00,48.8888888888889,58.963446678652254,60.83051287658379,58.963446678652254,0.0,0.0 
 06/25  19:00:00,48.8888888888889,59.86063344629987,59.86063344629987,59.86063344629987,0.0,0.0 
 06/25  20:00:00,48.8888888888889,59.67551633713725,59.67551633713725,59.67551633713725,0.0,0.0 
 06/25  21:00:00,48.8888888888889,59.49126700390053,59.49126700390053,59.49126700390053,0.0,0.0 
 06/25  22:00:00,48.8888888888889,59.30788124699854,59.30788124699854,59.30788124699854,0.0,0.0 
 06/25  23:00:00,48.8888888888889,59.12535488832716,59.12535488832716,59.12535488832716,0.0,0.0 
 06/25  24:00:00,48.8888888888889,58.943683692071374,58.943683692071374,58.943683692071374,0.0,0.0 
 06/26  01:00:00,48.8888888888889,58.76286297220904,58.76286297220904,58.76286297220904,0.0,0.0 
 06/26  02:00:00,48.8888888888889,58.58288912389444,58.58288912389444,58.58288912389444,0.0,0.0 
 06/26  03:00:00,48.8888888888889,58.40375818679767,58.40375818679767,58.40375818679767,0.0,0.0 
 06/26  04:00:00,48.8888888888889,58.225466088768435,58.225466088768435,58.225466088768435,0.0,0.0 
 06/26  05:00:00,48.8888888888889,58.27303369064536,59.5174030846097,58.27303369064536,0.0,0.0 
 06/26  06:00:00,48.8888888888889,59.91763558111789,61.16294121152401,59.91763558111789,0.0,0.0 
 06/26  07:00:00,48.8888888888889,59.76797357537526,59.76797357537526,59.76797357537526,0.0,0.0 
 06/26  08:00:00,48.88888888888889,59.58329092007581,59.58329092007581,59.58329092007581,0.0,0.0 
 06/26  09:00:00,48.88888888888889,59.399474142001544,59.399474142001544,59.399474142001544,0.0,0.0 
 06/26  10:00:00,48.8888888888889,59.21651872290896,59.21651872290896,59.21651872290896,0.0,0.0 
 06/26  11:00:00,48.8888888888889,59.03442046653247,59.03442046653247,59.03442046653247,0.0,0.0 
 06/26  12:00:00,48.8888888888889,58.85317538172829,58.85317538172829,58.85317538172829,0.0,0.0 
 06/26  13:00:00,48.8888888888889,58.67277934386077,58.67277934386077,58.67277934386077,0.0,0.0 
 06/26  14:00:00,48.8888888888889,58.493227887374736,58.493227887374736,58.493227887374736,0.0,0.0 
 06/26  15:00:00,48.8888888888889,58.31451683362319,58.31451683362319,58.31451683362319,0.0,0.0 
 06/26  16:00:00,48.8888888888889,58.136642590905716,58.136642590905716,58.136642590905716,0.0,0.0 
 06/26  17:00:00,48.8888888888889,59.19094047121432,61.68014675526198,59.19094047121432,0.0,0.0 
 06/26  18:00:00,48.8888888888889,59.86064064263786,59.86064064263786,59.86064064263786,0.0,0.0 
 06/26  19:00:00,48.8888888888889,59.67552345800204,59.67552345800204,59.67552345800204,0.0,0.0 
 06/26  20:00:00,48.8888888888889,59.49127409132228,59.49127409132228,59.49127409132228,0.0,0.0 
 06/26  21:00:00,48.8888888888889,59.30788830110785,59.30788830110785,59.30788830110785,0.0,0.0 
 06/26  22:00:00,48.8888888888889,59.12536190925784,59.12536190925784,59.12536190925784,0.0,0.0 
 06/26  23:00:00,48.8888888888889,58.943690746053996,58.943690746053996,58.943690746053996,0.0,0.0 
 06/26  24:00:00,48.8888888888889,58.7628701380303,58.7628701380303,58.7628701380303,0.0,0.0 
 06/27  01:00:00,48.8888888888889,58.58289625603024,58.58289625603024,58.58289625603024,0.0,0.0 
 06/27  02:00:00,48.8888888888889,58.40376528541205,58.40376528541205,58.40376528541205,0.0,0.0 
 06/27  03:00:00,48.8888888888889,58.22547315402092,58.22547315402092,58.22547315402092,0.0,0.0 
 06/27  04:00:00,48.8888888888889,58.27296964642504,59.51694599424699,58.27296964642504,0.0,0.0 
 06/27  05:00:00,48.8888888888889,59.917564671384554,61.16248152869031,59.917564671384554,0.0,0.0 
 06/27  06:00:00,48.8888888888889,59.76797234913199,59.76797234913199,59.76797234913199,0.0,0.0 
 06/27  07:00:00,48.8888888888889,59.583288746539544,59.583288746539544,59.583288746539544,0.0,0.0 
 06/27  08:00:00,48.8888888888889,59.39947091114438,59.39947091114438,59.39947091114438,0.0,0.0 
 06/27  09:00:00,48.8888888888889,59.216515217939055,59.216515217939055,59.216515217939055,0.0,0.0 
 06/27  10:00:00,48.8888888888889,59.034416978046984,59.034416978046984,59.034416978046984,0.0,0.0 
 06/27  11:00:00,48.8888888888889,58.85317190964682,58.85317190964682,58.85317190964682,0.0,0.0 
 06/27  12:00:00,48.8888888888889,58.67277588810239,58.67277588810239,58.67277588810239,0.0,0.0 
 06/27  13:00:00,48.8888888888889,58.49322479704823,58.49322479704823,58.49322479704823,0.0,0.0 
 06/27  14:00:00,48.8888888888889,58.31451402844078,58.31451402844078,58.31451402844078,0.0,0.0 
 06/27  15:00:00,48.8888888888889,58.136639798905776,58.136639798905776,58.136639798905776,0.0,0.0 
 06/27  16:00:00,48.8888888888889,59.19091024470064,61.67996016510786,59.19091024470064,0.0,0.0 
 06/27  17:00:00,48.8888888888889,59.860640266444825,59.860640266444825,59.860640266444825,0.0,0.0 
 06/27  18:00:00,48.8888888888889,59.67552232474408,59.67552232474408,59.67552232474408,0.0,0.0 
 06/27  19:00:00,48.8888888888889,59.49127282613591,59.49127282613591,59.49127282613591,0.0,0.0 
 06/27  20:00:00,48.8888888888889,59.30788704186434,59.30788704186434,59.30788704186434,0.0,0.0 
 06/27  21:00:00,48.8888888888889,59.1253606559381,59.1253606559381,59.1253606559381,0.0,0.0 
 06/27  22:00:00,48.8888888888889,58.94368949862717,58.94368949862717,58.94368949862717,0.0,0.0 
 06/27  23:00:00,48.8888888888889,58.762868896468795,58.762868896468795,58.762868896468795,0.0,0.0 
 06/27  24:00:00,48.8888888888889,58.582895020305564,58.582895020305564,58.582895020305564,0.0,0.0 
 06/28  01:00:00,48.8888888888889,58.403764055495515,58.403764055495515,58.403764055495515,0.0,0.0 
 06/28  02:00:00,48.8888888888889,58.225471929884876,58.225471929884876,58.225471929884876,0.0,0.0 
 06/28  03:00:00,48.8888888888889,58.27299689016801,59.51713063111608,58.27299689016801,0.0,0.0 
 06/28  04:00:00,48.8888888888889,59.91759326616492,61.162665805869,59.91759326616492,0.0,0.0 
 06/28  05:00:00,48.8888888888889,59.76797268541291,59.76797268541291,59.76797268541291,0.0,0.0 
 06/28  06:00:00,48.8888888888889,59.58328908123882,59.58328908123882,59.58328908123882,0.0,0.0 
 06/28  07:00:00,48.8888888888889,59.39947136627498,59.39947136627498,59.39947136627498,0.0,0.0 
 06/28  08:00:00,48.88888888888889,59.21651583866277,59.21651583866277,59.21651583866277,0.0,0.0 
 06/28  09:00:00,48.88888888888889,59.03441786905388,59.03441786905388,59.03441786905388,0.0,0.0 
 06/28  10:00:00,48.88888888888889,58.85317307840242,58.85317307840242,58.85317307840242,0.0,0.0 
 06/28  11:00:00,48.88888888888889,58.672777330600766,58.672777330600766,58.672777330600766,0.0,0.0 
 06/28  12:00:00,48.8888888888889,58.49322649258791,58.49322649258791,58.49322649258791,0.0,0.0 
 06/28  13:00:00,48.8888888888889,58.314516306584125,58.314516306584125,58.314516306584125,0.0,0.0 
 06/28  14:00:00,48.8888888888889,58.13664269051409,58.13664269051409,58.13664269051409,0.0,0.0 
 06/28  15:00:00,48.8888888888889,59.19088351680825,61.67977672426425,59.19088351680825,0.0,0.0 
 06/28  16:00:00,48.8888888888889,59.86064009755101,59.86064009755101,59.86064009755101,0.0,0.0 
 06/28  17:00:00,48.8888888888889,59.675522459473235,59.675522459473235,59.675522459473235,0.0,0.0 
 06/28  18:00:00,48.8888888888889,59.49127309748086,59.49127309748086,59.49127309748086,0.0,0.0 
 06/28  19:00:00,48.88888888888889,59.30788738534294,59.30788738534294,59.30788738534294,0.0,0.0 
 06/28  20:00:00,48.8888888888889,59.12536126590773,59.12536126590773,59.12536126590773,0.0,0.0 
 06/28  21:00:00,48.8888888888889,58.943690206275825,58.943690206275825,58.943690206275825,0.0,0.0 
 06/28  22:00:00,48.8888888888889,58.76287016544899,58.76287016544899,58.76287016544899,0.0,0.0 
 06/28  23:00:00,48.8888888888889,58.58289711714555,58.58289711714555,58.58289711714555,0.0,0.0 
 06/28  24:00:00,48.8888888888889,58.403766955587514,58.403766955587514,58.403766955587514,0.0,0.0 
 06/29  01:00:00,48.8888888888889,58.22547508568438,58.22547508568438,58.22547508568438,0.0,0.0 
 06/29  02:00:00,48.8888888888889,58.27294303979512,59.516761623361845,58.27294303979512,0.0,0.0 
 06/29  03:00:00,48.8888888888889,59.91753605786743,61.16227733824346,59.91753605786743,0.0,0.0 
 06/29  04:00:00,48.8888888888889,59.767971967955695,59.767971967955695,59.767971967955695,0.0,0.0 
 06/29  05:00:00,48.8888888888889,59.58328836715748,59.58328836715748,59.58328836715748,0.0,0.0 
 06/29  06:00:00,48.8888888888889,59.39947045238824,59.39947045238824,59.39947045238824,0.0,0.0 
 06/29  07:00:00,48.8888888888889,59.21651411502722,59.21651411502722,59.21651411502722,0.0,0.0 
 06/29  08:00:00,48.8888888888889,59.03441574629335,59.03441574629335,59.03441574629335,0.0,0.0 
 06/29  09:00:00,48.8888888888889,58.85317068368803,58.85317068368803,58.85317068368803,0.0,0.0 
 06/29  10:00:00,48.8888888888889,58.672774667906154,58.672774667906154,58.672774667906154,0.0,0.0 
 06/29  11:00:00,48.8888888888889,58.49322359546721,58.49322359546721,58.49322359546721,0.0,0.0 
 06/29  12:00:00,48.8888888888889,58.314513383893214,58.314513383893214,58.314513383893214,0.0,0.0 
 06/29  13:00:00,48.8888888888889,58.13663997162111,58.13663997162111,58.13663997162111,0.0,0.0 
 06/29  14:00:00,48.8888888888889,59.19860870535365,61.06461313172624,59.19860870535365,0.0,0.0 
 06/29  15:00:00,48.8888888888889,59.83744500590667,59.83744500590667,59.83744500590667,0.0,0.0 
 06/29  16:00:00,48.8888888888889,59.65243597685226,59.65243597685226,59.65243597685226,0.0,0.0 
 06/29  17:00:00,48.8888888888889,59.468295139289175,59.468295139289175,59.468295139289175,0.0,0.0 
 06/29  18:00:00,48.8888888888889,59.28501715103073,59.28501715103073,59.28501715103073,0.0,0.0 
 06/29  19:00:00,48.8888888888889,59.102597930968514,59.102597930968514,59.102597930968514,0.0,0.0 
 06/29  20:00:00,48.8888888888889,58.92103343448301,58.92103343448301,58.92103343448301,0.0,0.0 
 06/29  21:00:00,48.8888888888889,58.740319528976016,58.740319528976016,58.740319528976016,0.0,0.0 
 06/29  22:00:00,48.8888888888889,58.56045210304606,58.56045210304606,58.56045210304606,0.0,0.0 
 06/29  23:00:00,48.8888888888889,58.38142687376593,58.38142687376593,58.38142687376593,0.0,0.0 
 06/29  24:00:00,48.8888888888889,58.20323937917643,58.20323937917643,58.20323937917643,0.0,0.0 
 06/30  01:00:00,48.8888888888889,58.73346195169075,61.22174914332963,58.73346195169075,0.0,0.0 
 06/30  02:00:00,48.8888888888889,59.90705395171553,59.90705395171553,59.90705395171553,0.0,0.0 
 06/30  03:00:00,48.8888888888889,59.72171833073209,59.72171833073209,59.72171833073209,0.0,0.0 
 06/30  04:00:00,48.8888888888889,59.53725155164436,59.53725155164436,59.53725155164436,0.0,0.0 
 06/30  05:00:00,48.8888888888889,59.353649409300566,59.353649409300566,59.353649409300566,0.0,0.0 
 06/30  06:00:00,48.8888888888889,59.17090772006971,59.17090772006971,59.17090772006971,0.0,0.0 
 06/30  07:00:00,48.8888888888889,58.98902232185895,58.98902232185895,58.98902232185895,0.0,0.0 
 06/30  08:00:00,48.8888888888889,58.807989442149385,58.807989442149385,58.807989442149385,0.0,0.0 
 06/30  09:00:00,48.8888888888889,58.627805059245965,58.627805059245965,58.627805059245965,0.0,0.0 
 06/30  10:00:00,48.8888888888889,58.44846459703814,58.44846459703814,58.44846459703814,0.0,0.0 
 06/30  11:00:00,48.8888888888889,58.269963978281766,58.269963978281766,58.269963978281766,0.0,0.0 
 06/30  12:00:00,48.8888888888889,58.092299146627674,58.092299146627674,58.092299146627674,0.0,0.0 
 06/30  13:00:00,48.88888888888889,59.666976637787386,62.15567743394081,59.666976637787386,0.0,0.0 
 06/30  14:00:00,48.8888888888889,59.8142794470779,59.8142794470779,59.8142794470779,0.0,0.0 
 06/30  15:00:00,48.8888888888889,59.62937913591564,59.62937913591564,59.62937913591564,0.0,0.0 
 06/30  16:00:00,48.8888888888889,59.4453455424014,59.4453455424014,59.4453455424014,0.0,0.0 
 06/30  17:00:00,48.8888888888889,59.26217413468979,59.26217413468979,59.26217413468979,0.0,0.0 
 06/30  18:00:00,48.8888888888889,59.07986110968393,59.07986110968393,59.07986110968393,0.0,0.0 
 06/30  19:00:00,48.88888888888889,58.898402864470555,58.898402864470555,58.898402864470555,0.0,0.0 
 06/30  20:00:00,48.8888888888889,58.71779503304545,58.71779503304545,58.71779503304545,0.0,0.0 
 06/30  21:00:00,48.8888888888889,58.538033091957026,58.538033091957026,58.538033091957026,0.0,0.0 
 06/30  22:00:00,48.8888888888889,58.35911249068044,58.35911249068044,58.35911249068044,0.0,0.0 
 06/30  23:00:00,48.8888888888889,58.181029441282035,58.181029441282035,58.181029441282035,0.0,0.0 
 06/30  24:00:00,48.8888888888889,58.71422413560637,61.20311733946999,58.71422413560637,0.0,0.0 
 07/01  01:00:00,48.8888888888889,59.907055689744624,59.907055689744624,59.907055689744624,0.0,0.0 
 07/01  02:00:00,48.8888888888889,59.721720060583316,59.721720060583316,59.721720060583316,0.0,0.0 
 07/01  03:00:00,48.8888888888889,59.53725327339777,59.53725327339777,59.53725327339777,0.0,0.0 
 07/01  04:00:00,48.8888888888889,59.35365112297803,59.35365112297803,59.35365112297803,0.0,0.0 
 07/01  05:00:00,48.8888888888889,59.17090942568734,59.17090942568734,59.17090942568734,0.0,0.0 
 07/01  06:00:00,48.8888888888889,58.989024019455144,58.989024019455144,58.989024019455144,0.0,0.0 
 07/01  07:00:00,48.88888888888889,58.80799113807054,58.80799113807054,58.80799113807054,0.0,0.0 
 07/01  08:00:00,48.8888888888889,58.627806943329624,58.627806943329624,58.627806943329624,0.0,0.0 
 07/01  09:00:00,48.8888888888889,58.44846684465692,58.44846684465692,58.44846684465692,0.0,0.0 
 07/01  10:00:00,48.8888888888889,58.26996662528435,58.26996662528435,58.26996662528435,0.0,0.0 
 07/01  11:00:00,48.88888888888889,58.09230216351341,58.09230216351341,58.09230216351341,0.0,0.0 
 07/01  12:00:00,48.88888888888889,59.66903593396969,61.32825017217199,59.66903593396969,0.0,0.0 
 07/01  13:00:00,48.8888888888889,59.783392245099414,59.783392245099414,59.783392245099414,0.0,0.0 
 07/01  14:00:00,48.8888888888889,59.598637236689825,59.598637236689825,59.598637236689825,0.0,0.0 
 07/01  15:00:00,48.8888888888889,59.41474787176654,59.41474787176654,59.41474787176654,0.0,0.0 
 07/01  16:00:00,48.8888888888889,59.23171985872727,59.23171985872727,59.23171985872727,0.0,0.0 
 07/01  17:00:00,48.8888888888889,59.04954953477451,59.04954953477451,59.04954953477451,0.0,0.0 
 07/01  18:00:00,48.8888888888889,58.86823329335215,58.86823329335215,58.86823329335215,0.0,0.0 
 07/01  19:00:00,48.88888888888889,58.6877667924761,58.6877667924761,58.6877667924761,0.0,0.0 
 07/01  20:00:00,48.88888888888889,58.508145770129154,58.508145770129154,58.508145770129154,0.0,0.0 
 07/01  21:00:00,48.88888888888889,58.32936595506975,58.32936595506975,58.32936595506975,0.0,0.0 
 07/01  22:00:00,48.8888888888889,58.15142320391337,58.15142320391337,58.15142320391337,0.0,0.0 
 07/01  23:00:00,48.8888888888889,59.206981635418764,61.073469660149826,59.206981635418764,0.0,0.0 
 07/01  24:00:00,48.8888888888889,59.83744560474362,59.83744560474362,59.83744560474362,0.0,0.0 
 07/02  01:00:00,48.8888888888889,59.65243720081497,59.65243720081497,59.65243720081497,0.0,0.0 
 07/02  02:00:00,48.8888888888889,59.46829596520174,59.46829596520174,59.46829596520174,0.0,0.0 
 07/02  03:00:00,48.8888888888889,59.28501713494833,59.28501713494833,59.28501713494833,0.0,0.0 
 07/02  04:00:00,48.8888888888889,59.1025970580102,59.1025970580102,59.1025970580102,0.0,0.0 
 07/02  05:00:00,48.8888888888889,58.921031716793436,58.921031716793436,58.921031716793436,0.0,0.0 
 07/02  06:00:00,48.8888888888889,58.740316978564344,58.740316978564344,58.740316978564344,0.0,0.0 
 07/02  07:00:00,48.8888888888889,58.56044909515484,58.56044909515484,58.56044909515484,0.0,0.0 
 07/02  08:00:00,48.88888888888889,58.381424200187865,58.381424200187865,58.381424200187865,0.0,0.0 
 07/02  09:00:00,48.88888888888889,58.203237769104305,58.203237769104305,58.203237769104305,0.0,0.0 
 07/02  10:00:00,48.88888888888889,58.58176515767748,60.240773911838886,58.58176515767748,0.0,0.0 
 07/02  11:00:00,48.88888888888889,59.891567479788606,59.891567479788606,59.891567479788606,0.0,0.0 
 07/02  12:00:00,48.88888888888889,59.70630564244642,59.70630564244642,59.70630564244642,0.0,0.0 
 07/02  13:00:00,48.8888888888889,59.52191220469959,59.52191220469959,59.52191220469959,0.0,0.0 
 07/02  14:00:00,48.8888888888889,59.33838282108471,59.33838282108471,59.33838282108471,0.0,0.0 
 07/02  15:00:00,48.8888888888889,59.155712956000855,59.155712956000855,59.155712956000855,0.0,0.0 
 07/02  16:00:00,48.8888888888889,58.97389875183602,58.97389875183602,58.97389875183602,0.0,0.0 
 07/02  17:00:00,48.8888888888889,58.792936366845744,58.792936366845744,58.792936366845744,0.0,0.0 
 07/02  18:00:00,48.8888888888889,58.61282221727582,58.61282221727582,58.61282221727582,0.0,0.0 
 07/02  19:00:00,48.88888888888889,58.43355199400865,58.43355199400865,58.43355199400865,0.0,0.0 
 07/02  20:00:00,48.88888888888889,58.25512146686112,58.25512146686112,58.25512146686112,0.0,0.0 
 07/02  21:00:00,48.8888888888889,58.13376554720337,58.75564168043127,58.13376554720337,0.0,0.0 
 07/02  22:00:00,48.8888888888889,59.849019992252366,61.0934099087367,59.849019992252366,0.0,0.0 
 07/02  23:00:00,48.8888888888889,59.7679655817522,59.7679655817522,59.7679655817522,0.0,0.0 
 07/02  24:00:00,48.8888888888889,59.58328288956092,59.58328288956092,59.58328288956092,0.0,0.0 
 07/03  01:00:00,48.8888888888889,59.399465491098894,59.399465491098894,59.399465491098894,0.0,0.0 
 07/03  02:00:00,48.8888888888889,59.21650909667861,59.21650909667861,59.21650909667861,0.0,0.0 
 07/03  03:00:00,48.8888888888889,59.03441003168774,59.03441003168774,59.03441003168774,0.0,0.0 
 07/03  04:00:00,48.8888888888889,58.85316415014687,58.85316415014687,58.85316415014687,0.0,0.0 
 07/03  05:00:00,48.8888888888889,58.67276732728194,58.67276732728194,58.67276732728194,0.0,0.0 
 07/03  06:00:00,48.8888888888889,58.49321545947461,58.49321545947461,58.49321545947461,0.0,0.0 
 07/03  07:00:00,48.8888888888889,58.3145046559537,58.3145046559537,58.3145046559537,0.0,0.0 
 07/03  08:00:00,48.88888888888889,58.136631315272794,58.136631315272794,58.136631315272794,0.0,0.0 
 07/03  09:00:00,48.88888888888889,59.200678273262334,60.85989250595588,59.200678273262334,0.0,0.0 
 07/03  10:00:00,48.88888888888889,59.82971687007375,59.82971687007375,59.82971687007375,0.0,0.0 
 07/03  11:00:00,48.88888888888889,59.64474499190884,59.64474499190884,59.64474499190884,0.0,0.0 
 07/03  12:00:00,48.88888888888889,59.46064018410574,59.46064018410574,59.46064018410574,0.0,0.0 
 07/03  13:00:00,48.8888888888889,59.27739811685461,59.27739811685461,59.27739811685461,0.0,0.0 
 07/03  14:00:00,48.8888888888889,59.095014585026085,59.095014585026085,59.095014585026085,0.0,0.0 
 07/03  15:00:00,48.8888888888889,58.913485048401995,58.913485048401995,58.913485048401995,0.0,0.0 
 07/03  16:00:00,48.8888888888889,58.732805662349634,58.732805662349634,58.732805662349634,0.0,0.0 
 07/03  17:00:00,48.8888888888889,58.552972674419294,58.552972674419294,58.552972674419294,0.0,0.0 
 07/03  18:00:00,48.8888888888889,58.37398253464945,58.37398253464945,58.37398253464945,0.0,0.0 
 07/03  19:00:00,48.88888888888889,58.19583074481352,58.19583074481352,58.19583074481352,0.0,0.0 
 07/03  20:00:00,48.88888888888889,58.57534987437717,60.234564107765664,58.57534987437717,0.0,0.0 
 07/03  21:00:00,48.8888888888889,59.891567497807586,59.891567497807586,59.891567497807586,0.0,0.0 
 07/03  22:00:00,48.8888888888889,59.70630537760245,59.70630537760245,59.70630537760245,0.0,0.0 
 07/03  23:00:00,48.8888888888889,59.52191172344405,59.52191172344405,59.52191172344405,0.0,0.0 
 07/03  24:00:00,48.8888888888889,59.33838234394828,59.33838234394828,59.33838234394828,0.0,0.0 
 07/04  01:00:00,48.8888888888889,59.155713044143255,59.155713044143255,59.155713044143255,0.0,0.0 
 07/04  02:00:00,48.8888888888889,58.97389911977031,58.97389911977031,58.97389911977031,0.0,0.0 
 07/04  03:00:00,48.8888888888889,58.79293671996335,58.79293671996335,58.79293671996335,0.0,0.0 
 07/04  04:00:00,48.8888888888889,58.61282200854004,58.61282200854004,58.61282200854004,0.0,0.0 
 07/04  05:00:00,48.8888888888889,58.433550888935926,58.433550888935926,58.433550888935926,0.0,0.0 
 07/04  06:00:00,48.8888888888889,58.255119285505984,58.255119285505984,58.255119285505984,0.0,0.0 
 07/04  07:00:00,48.8888888888889,58.302507796439016,59.54665401021964,58.302507796439016,0.0,0.0 
 07/04  08:00:00,48.8888888888889,59.91560549400893,60.538150211010475,59.91560549400893,0.0,0.0 
 07/04  09:00:00,48.88888888888889,59.7448328327476,59.7448328327476,59.7448328327476,0.0,0.0 
 07/04  10:00:00,48.88888888888889,59.56025887163101,59.56025887163101,59.56025887163101,0.0,0.0 
 07/04  11:00:00,48.88888888888889,59.37655005496788,59.37655005496788,59.37655005496788,0.0,0.0 
 07/04  12:00:00,48.88888888888889,59.19370219670115,59.19370219670115,59.19370219670115,0.0,0.0 
 07/04  13:00:00,48.8888888888889,59.011711101846274,59.011711101846274,59.011711101846274,0.0,0.0 
 07/04  14:00:00,48.8888888888889,58.83057244695125,58.83057244695125,58.83057244695125,0.0,0.0 
 07/04  15:00:00,48.8888888888889,58.650281919186924,58.650281919186924,58.650281919186924,0.0,0.0 
 07/04  16:00:00,48.8888888888889,58.47083536116997,58.47083536116997,58.47083536116997,0.0,0.0 
 07/04  17:00:00,48.8888888888889,58.2922292434252,58.2922292434252,58.2922292434252,0.0,0.0 
 07/04  18:00:00,48.88888888888889,58.11446004507843,58.11446004507843,58.11446004507843,0.0,0.0 
 07/04  19:00:00,48.88888888888889,59.51579749055723,61.175330555746044,59.51579749055723,0.0,0.0 
 07/04  20:00:00,48.88888888888889,59.798827894355526,59.798827894355526,59.798827894355526,0.0,0.0 
 07/04  21:00:00,48.8888888888889,59.61400081334399,59.61400081334399,59.61400081334399,0.0,0.0 
 07/04  22:00:00,48.8888888888889,59.43003990752743,59.43003990752743,59.43003990752743,0.0,0.0 
 07/04  23:00:00,48.8888888888889,59.24694109284155,59.24694109284155,59.24694109284155,0.0,0.0 
 07/04  24:00:00,48.8888888888889,59.0647002087519,59.0647002087519,59.0647002087519,0.0,0.0 
 07/05  01:00:00,48.8888888888889,58.88331255151326,58.88331255151326,58.88331255151326,0.0,0.0 
 07/05  02:00:00,48.8888888888889,58.70277450528623,58.70277450528623,58.70277450528623,0.0,0.0 
 07/05  03:00:00,48.8888888888889,58.523082096561296,58.523082096561296,58.523082096561296,0.0,0.0 
 07/05  04:00:00,48.8888888888889,58.34423123923148,58.34423123923148,58.34423123923148,0.0,0.0 
 07/05  05:00:00,48.8888888888889,58.16621786814284,58.16621786814284,58.16621786814284,0.0,0.0 
 07/05  06:00:00,48.8888888888889,59.20938766785493,61.698779717721735,59.20938766785493,0.0,0.0 
 07/05  07:00:00,48.8888888888889,59.86063917062508,59.86063917062508,59.86063917062508,0.0,0.0 
 07/05  08:00:00,48.88888888888889,59.67552192747575,59.67552192747575,59.67552192747575,0.0,0.0 
 07/05  09:00:00,48.88888888888889,59.49127281776714,59.49127281776714,59.49127281776714,0.0,0.0 
 07/05  10:00:00,48.88888888888889,59.30788732225744,59.30788732225744,59.30788732225744,0.0,0.0 
 07/05  11:00:00,48.88888888888889,59.12536122102527,59.12536122102527,59.12536122102527,0.0,0.0 
 07/05  12:00:00,48.8888888888889,58.94369032720148,58.94369032720148,58.94369032720148,0.0,0.0 
 07/05  13:00:00,48.8888888888889,58.76287032593688,58.76287032593688,58.76287032593688,0.0,0.0 
 07/05  14:00:00,48.8888888888889,58.582896913081086,58.582896913081086,58.582896913081086,0.0,0.0 
 07/05  15:00:00,48.8888888888889,58.40376593937421,58.40376593937421,58.40376593937421,0.0,0.0 
 07/05  16:00:00,48.8888888888889,58.225473804910024,58.225473804910024,58.225473804910024,0.0,0.0 
 07/05  17:00:00,48.8888888888889,58.27303236420492,59.51744459728415,58.27303236420492,0.0,0.0 
 07/05  18:00:00,48.8888888888889,59.91379046517845,60.53632685209726,59.91379046517845,0.0,0.0 
 07/05  19:00:00,48.88888888888889,59.74483334419044,59.74483334419044,59.74483334419044,0.0,0.0 
 07/05  20:00:00,48.88888888888889,59.56025936892734,59.56025936892734,59.56025936892734,0.0,0.0 
